Data,precipitation-C.O.,precipitation-N,precipitation-NE,precipitation-S,precipitation-SE,surface_temperature-C.O.,surface_temperature-N,surface_temperature-NE,surface_temperature-S,surface_temperature-SE
1949-11,9.4689494e-05,6.8710244e-05,8.876416e-06,6.68154e-05,8.947797e-05,300.53366,300.03763,302.83173,295.67468,296.7173
1949-12,0.0001320434,8.897918e-05,6.0151513e-05,5.7689642e-05,0.000114298455,299.1379,299.00955,300.08972,297.7152,297.11465
1950-01,9.1897986e-05,6.7619934e-05,0.00010700076,3.987646e-05,9.039497e-05,299.31732,299.49347,299.33636,298.9033,297.2603
1950-02,0.00012988324,8.564087e-05,8.696689e-05,4.2040672e-05,0.00014088754,299.02933,299.47305,298.88605,299.2663,297.30103
1950-03,6.717147e-05,0.00011062334,7.620371e-05,5.473657e-05,5.6995428e-05,298.8227,299.17126,299.2584,297.19186,297.5476
1950-04,3.6574984e-05,9.516584e-05,8.334276e-05,2.610339e-05,3.110764e-05,297.10352,298.94382,298.5202,293.80145,295.3991
1950-05,7.399403e-06,5.3588054e-05,1.3419885e-05,3.885363e-05,8.8122e-06,294.89706,298.44757,298.31833,290.40384,293.76215
1950-06,9.900126e-07,1.52284465e-05,4.7912868e-06,1.5214437e-05,4.613832e-06,293.82974,298.03363,297.7071,288.83185,292.49356
1950-07,6.4233774e-07,4.3763666e-06,2.032893e-06,1.6270202e-05,6.395142e-06,293.9227,298.10095,296.98364,287.9202,292.29675
1950-08,6.1371657e-06,8.802208e-06,6.683632e-07,3.0971667e-05,3.96814e-06,297.65604,300.12152,297.8877,290.803,294.60126
1950-09,2.0005858e-05,2.0386498e-05,2.3695693e-06,6.0010712e-05,3.5450903e-05,298.4438,300.38028,301.59515,290.4828,295.17322
1950-10,5.1646282e-05,5.3362965e-05,1.1764925e-05,4.159806e-05,6.672193e-05,300.93924,300.2671,301.73624,292.71808,295.8322
1950-11,8.303361e-05,0.000109667584,4.4934364e-05,4.9738668e-05,7.3589305e-05,299.99,298.97208,298.58774,295.30142,295.9973
1950-12,0.00012944297,0.000103145634,7.2635725e-05,5.21739e-05,0.00014006707,298.68372,298.91104,298.65912,297.22913,296.19678
1951-01,0.000108630215,9.788998e-05,6.729317e-05,7.899719e-05,8.144295e-05,299.23642,298.8158,298.86224,298.6437,297.54846
1951-02,0.00012243834,7.2814524e-05,6.509187e-05,4.790325e-05,9.308653e-05,298.61438,299.1545,298.87552,298.51755,297.35382
1951-03,8.35775e-05,0.000115739436,9.909422e-05,2.7935059e-05,9.267223e-05,298.0387,298.93353,298.6584,296.2537,296.15784
1951-04,1.5799133e-05,8.901803e-05,6.768654e-05,3.909692e-05,4.052106e-05,297.35773,298.56024,297.84558,294.03094,295.51257
1951-05,1.3402954e-06,4.0174175e-05,8.742565e-06,1.4562195e-05,9.216112e-06,294.9599,298.30054,297.60742,291.2853,293.38977
1951-06,1.8093148e-06,2.3524857e-05,3.988031e-06,3.3977416e-05,6.9809385e-06,293.25455,297.72858,297.25848,287.95786,291.96536
1951-07,3.8227718e-06,7.0393753e-06,1.9504937e-06,3.7582442e-05,1.1888723e-05,294.60797,298.84625,297.2743,289.49423,292.62146
1951-08,2.1567591e-06,6.2511226e-06,7.548658e-07,3.6692734e-05,9.281021e-06,297.66873,300.02957,298.55267,289.8703,294.6764
1951-09,3.2882606e-05,1.3211519e-05,1.3429113e-06,6.2841405e-05,5.2390504e-05,297.72104,300.8427,301.71054,290.0858,294.5362
1951-10,5.1911084e-05,5.3173673e-05,8.202871e-06,6.480055e-05,5.5741024e-05,299.8944,299.88068,302.39584,291.7824,294.6422
1951-11,7.473099e-05,8.425566e-05,2.5082143e-05,5.699321e-05,6.415849e-05,299.7294,299.4425,299.64194,295.18823,296.00055
1951-12,0.00010729329,7.015378e-05,4.8660564e-05,1.6149224e-05,0.00012871245,299.49222,299.2763,299.06558,298.07574,295.98807
1952-01,0.00013869916,5.669534e-05,0.00013175761,1.4554482e-05,9.772722e-05,298.92285,299.56052,298.51147,299.1923,296.64035
1952-02,5.08852e-05,0.00010538373,8.384903e-05,5.3917258e-05,6.771863e-05,300.30536,299.11725,298.4727,300.56497,297.71112
1952-03,5.2706353e-05,7.5213655e-05,9.887191e-05,6.0825656e-05,3.2652115e-05,299.1666,299.3518,298.33496,297.06177,298.0295
1952-04,3.5775607e-05,8.291163e-05,3.0214836e-05,1.9465488e-05,3.1331434e-05,297.72485,298.78885,298.0418,294.9377,296.59244
1952-05,3.1208883e-06,5.0132345e-05,1.2196937e-05,1.871117e-05,1.0346343e-05,295.64407,298.23682,298.02203,291.63074,294.4657
1952-06,9.70588e-07,1.4696767e-05,4.6959253e-06,5.128883e-06,2.702418e-06,294.6181,298.32294,297.80054,290.39722,293.24683
1952-07,2.613951e-06,1.1876589e-05,1.0316296e-06,2.8122e-05,3.3959334e-06,294.996,298.8347,297.54468,288.56076,293.18246
1952-08,9.4942874e-07,5.059098e-06,1.1494869e-06,1.2925791e-05,4.6962805e-06,297.42,299.74268,297.63275,290.60202,294.081
1952-09,2.4820936e-05,2.4460045e-05,1.6888503e-06,7.078378e-05,1.5423746e-05,300.3535,300.74133,301.27228,291.54895,295.92517
1952-10,5.7358393e-05,4.5817113e-05,8.3212635e-06,8.1688835e-05,6.3779626e-05,301.48575,300.06793,302.4499,294.21173,296.5863
1952-11,0.00011677609,7.4571544e-05,1.6272006e-05,5.7609184e-05,0.00011284195,299.70694,299.68756,300.23596,295.61835,296.64456
1952-12,0.00013781109,7.590372e-05,3.986714e-05,5.2379535e-05,0.0001253403,298.92322,299.1657,300.16873,296.6443,296.70056
1953-01,0.0001447092,0.00010283247,7.487483e-05,5.585556e-05,9.5122465e-05,298.1393,298.6159,298.9192,297.52637,297.0791
1953-02,0.00012693768,9.2750925e-05,6.3729356e-05,5.4791893e-05,9.1017624e-05,298.21,299.04962,298.8593,299.53354,297.71988
1953-03,7.539379e-05,0.00010076664,0.00012433957,3.9065573e-05,7.772383e-05,298.52893,298.86816,298.11615,296.45178,297.31302
1953-04,2.0221623e-05,9.0501955e-05,8.324877e-05,3.075155e-05,2.6189737e-05,297.4578,298.49463,297.63754,293.853,295.6505
1953-05,2.8478355e-06,4.0410203e-05,5.716259e-06,4.250098e-05,7.4011596e-06,295.2589,298.00754,297.45697,289.66876,294.17212
1953-06,6.7780786e-07,1.558958e-05,4.1556077e-06,1.9236832e-05,4.4662693e-06,293.42334,297.56915,296.95016,286.98257,291.8313
1953-07,3.720789e-07,6.669109e-06,1.3467637e-06,1.5967036e-05,1.9331924e-06,294.89868,298.25714,296.99933,288.90768,293.27515
1953-08,4.9532823e-06,1.3014438e-05,1.4314849e-06,2.4994068e-05,8.630301e-06,297.47437,299.45007,297.98444,290.3915,294.8601
1953-09,1.9883508e-05,1.7787403e-05,2.6820737e-06,3.376578e-05,4.735704e-05,300.0379,300.70697,300.5681,290.88544,294.9072
1953-10,5.164264e-05,6.0303275e-05,4.9944297e-06,5.8305508e-05,5.0956758e-05,299.13882,299.50952,302.4801,292.94812,294.9221
1953-11,0.000102703256,0.000106748834,3.095082e-05,2.8307555e-05,0.00011229278,299.269,298.7442,299.9804,295.4484,295.5194
1953-12,0.00011464948,9.385777e-05,3.0380874e-05,4.631975e-05,0.00012505674,299.1464,298.78284,299.7879,298.34763,297.14288
1954-01,0.00011414884,9.7762626e-05,5.3286312e-05,7.530941e-05,8.229326e-05,298.7775,298.4801,299.6116,298.06656,297.7066
1954-02,0.00012644923,0.000115710485,9.6041025e-05,3.480185e-05,8.60119e-05,297.9316,298.425,299.2039,299.30258,297.08337
1954-03,5.264699e-05,8.326276e-05,0.00012582412,4.5011242e-05,4.7835114e-05,298.40387,298.8421,298.19727,295.78528,297.28003
1954-04,2.3307051e-05,9.3881994e-05,2.6772614e-05,5.6625453e-05,2.6030493e-05,297.76578,298.2542,298.18073,292.74774,296.5459
1954-05,3.006173e-06,3.7154892e-05,1.7211885e-05,1.9121735e-05,1.3651741e-05,294.93185,297.91757,297.63525,290.1651,293.66855
1954-06,2.3575776e-06,3.457933e-05,5.4994853e-06,1.3484975e-05,4.591313e-06,293.56863,297.61478,297.7744,287.72037,292.42584
1954-07,2.5388977e-07,8.642015e-06,2.0408827e-06,1.4354534e-05,5.8492287e-06,293.491,297.99646,297.7583,286.84055,292.02637
1954-08,2.3982532e-06,9.651793e-06,6.407099e-07,2.3794431e-05,1.11007375e-05,296.96793,299.7674,298.84836,288.21585,294.5363
1954-09,1.8598075e-05,2.2179524e-05,8.531838e-07,4.567702e-05,2.582146e-05,300.6233,300.5958,302.07306,292.16757,295.7304
1954-10,8.821255e-05,6.6407076e-05,9.847638e-06,6.13836e-05,8.572134e-05,298.1819,300.11423,301.27698,292.04,295.16675
1954-11,7.662833e-05,9.910329e-05,3.1363463e-05,8.320722e-05,7.555226e-05,300.2065,299.00452,300.3662,295.22772,296.45544
1954-12,0.00011960386,0.00010901449,8.1404854e-05,3.4070814e-05,0.00011575972,299.16525,298.77887,298.96283,297.99783,296.95288
1955-01,6.967823e-05,0.00010572877,5.9901973e-05,7.479733e-05,5.1478553e-05,299.74832,298.60587,299.36212,298.58905,298.2116
1955-02,0.00012340794,0.00010903772,8.770164e-05,3.3455108e-05,8.6064916e-05,298.68405,298.79916,299.28107,298.75488,297.52103
1955-03,6.061167e-05,9.383302e-05,0.00010662319,5.9122573e-05,7.0742026e-05,298.90598,299.15802,299.3307,295.99875,297.69977
1955-04,2.8768083e-05,8.841534e-05,4.6482797e-05,4.671436e-05,5.168915e-05,297.50983,298.58524,298.47388,292.69644,295.7968
1955-05,5.215534e-06,5.13455e-05,1.1687025e-05,5.812048e-05,8.594352e-06,294.88327,298.08618,298.12527,289.82217,294.16647
1955-06,2.9654193e-06,1.5231459e-05,1.7870793e-06,3.628939e-05,3.4263198e-06,293.56705,298.22864,297.7372,288.20462,292.25723
1955-07,3.9584629e-07,4.6995146e-06,1.5557655e-06,2.9798877e-05,3.1345444e-06,295.17795,298.4192,297.35114,289.0259,293.21063
1955-08,1.1885795e-06,3.8288345e-06,5.354801e-07,5.391939e-05,3.9495494e-06,298.89737,300.20212,298.51807,289.5814,295.69806
1955-09,6.293216e-05,1.3540655e-05,3.128958e-06,7.002727e-05,6.864506e-05,298.04074,301.22763,301.33362,290.4793,295.2113
1955-10,6.2139094e-05,4.2241816e-05,1.626186e-05,7.64857e-05,4.851661e-05,299.88513,300.17902,301.353,293.51312,296.45114
1955-11,0.00011127736,5.491971e-05,2.7320879e-05,7.215647e-05,0.00010310185,299.19382,300.01178,301.12976,294.59106,296.3216
1955-12,0.00013033557,5.416492e-05,4.5559747e-05,6.3895466e-05,8.657499e-05,298.6333,299.77728,299.32532,296.7142,296.6285
1956-01,6.497892e-05,7.518758e-05,7.825342e-05,4.992196e-05,6.7429e-05,300.02103,299.53583,298.81497,298.1931,298.2942
1956-02,0.00011084732,8.128678e-05,3.9580984e-05,7.539416e-05,9.3540286e-05,299.16113,299.6644,299.73825,297.4409,297.8056
1956-03,9.423143e-05,0.00010198839,6.9506554e-05,2.4356166e-05,0.00010468072,298.90808,299.28253,299.59106,295.87845,297.58203
1956-04,1.1395006e-05,0.000111736226,5.553886e-05,4.0069535e-05,2.7093363e-05,297.72388,298.82697,299.38858,293.27625,296.05078
1956-05,7.514528e-06,4.170747e-05,1.27675885e-05,8.6028565e-05,1.5832942e-05,295.0019,298.48657,298.75348,290.06296,294.62476
1956-06,2.1823553e-06,1.0277758e-05,6.116601e-06,1.9707935e-05,9.770544e-06,293.726,298.44955,298.13922,288.58716,292.62885
1956-07,9.702085e-07,7.662262e-06,1.4354314e-06,2.0954913e-05,7.924695e-06,294.28027,299.20264,298.15366,287.48862,292.86124
1956-08,9.977379e-07,5.145268e-06,1.0924136e-06,2.3231996e-05,4.2786196e-06,298.3831,300.78595,298.5558,290.408,294.41034
1956-09,1.4257445e-05,1.1862927e-05,1.4330576e-06,4.619412e-05,2.856607e-05,300.18625,301.61072,301.00494,291.417,295.16107
1956-10,4.844944e-05,4.2744417e-05,3.9859165e-06,8.411565e-05,4.874557e-05,301.01584,300.81168,303.6123,293.90112,296.90213
1956-11,4.6790457e-05,7.683295e-05,2.3709707e-05,8.439478e-05,5.6547848e-05,301.20334,299.718,299.97974,295.0548,297.2022
1956-12,0.00015403908,9.323246e-05,2.0475663e-05,3.4138196e-05,0.00017250853,299.1652,299.37006,299.8913,297.6988,296.10272
1957-01,0.00010671328,9.063049e-05,4.322942e-05,8.483206e-05,7.706796e-05,298.90555,298.98468,299.31073,297.89294,297.32697
1957-02,0.00011123192,9.200743e-05,7.266388e-05,3.2577827e-05,0.00010855307,299.41922,299.71307,299.61682,297.9391,297.24054
1957-03,6.725497e-05,9.6148724e-05,0.000116557836,4.9343573e-05,7.828386e-05,299.7743,299.8205,298.98312,296.64957,296.95435
1957-04,2.7107442e-05,8.639775e-05,4.9683233e-05,6.0950573e-05,2.4318277e-05,298.55737,299.29648,298.70734,293.7594,296.95996
1957-05,6.3840976e-06,4.1288367e-05,6.131778e-06,4.1172218e-05,1.4702648e-05,296.62683,299.1363,298.74072,291.67502,295.0454
1957-06,5.024984e-07,1.8736768e-05,2.8118516e-06,1.2883199e-05,5.30296e-06,294.8159,298.86945,298.7237,288.54373,293.5877
1957-07,6.5834705e-08,6.7663223e-06,1.3240049e-06,1.4147099e-05,1.8579956e-06,295.59653,299.2859,298.56927,288.9249,293.50156
1957-08,3.2594676e-06,7.774846e-06,1.2985406e-06,1.2991961e-05,1.0004663e-05,298.3417,300.6012,299.72327,288.88303,295.06558
1957-09,2.9958857e-05,1.258872e-05,2.208631e-06,5.956497e-05,2.9745497e-05,300.1751,302.03308,302.50427,290.97833,295.92102
1957-10,9.669902e-05,4.0741288e-05,8.907851e-06,6.155498e-05,8.924832e-05,299.11093,300.61444,302.72052,292.56937,295.87314
1957-11,0.00010651019,8.0956364e-05,1.2872711e-05,7.708457e-05,9.014489e-05,300.20944,299.82245,302.64282,296.3641,297.77786
1957-12,0.00015638536,7.097506e-05,5.09921e-05,5.775163e-05,0.0001196474,298.74435,299.41016,299.73468,298.5074,297.76367
1958-01,0.00014614822,5.1641917e-05,5.452094e-05,4.574342e-05,0.00011531655,298.9166,300.06342,300.3628,298.58527,298.17334
1958-02,0.00016176794,8.140076e-05,0.00010146025,3.5658304e-05,8.724861e-05,298.6803,299.8753,300.2541,296.8804,297.20575
1958-03,5.769747e-05,9.0102585e-05,9.8007455e-05,7.7296376e-05,2.9618208e-05,298.95703,299.2232,298.21716,296.64554,298.417
1958-04,2.9337441e-05,0.000103632876,6.110299e-05,2.451759e-05,2.8379534e-05,297.1896,299.13583,299.0184,291.73697,296.26416
1958-05,1.9690406e-06,5.4174412e-05,8.856993e-06,2.7684557e-05,1.3075311e-05,294.83148,298.47845,298.62122,290.48648,294.263
1958-06,1.9892047e-06,2.7586246e-05,6.705184e-06,2.9413408e-05,1.7517294e-05,292.89517,298.36475,298.60962,287.39758,292.49982
1958-07,1.8216224e-07,1.0027193e-05,2.0493233e-06,8.90938e-06,3.0760548e-06,295.0481,298.73547,298.1164,288.9057,293.17728
1958-08,5.0011717e-08,9.080231e-06,2.9291323e-07,1.6138663e-05,1.696741e-06,298.49197,300.3742,298.67633,291.01105,295.80414
1958-09,4.0361712e-05,3.1148644e-05,6.6995544e-06,4.6229747e-05,0.00010423666,300.52936,301.14984,301.83737,291.07288,295.60443
1958-10,9.0205926e-05,6.466204e-05,3.4262684e-05,4.162565e-05,9.6586315e-05,300.02246,299.9532,301.27313,294.0841,295.8644
1958-11,6.778557e-05,0.000116444295,7.76614e-05,4.7428224e-05,6.775051e-05,300.10193,298.65637,298.57648,295.73248,296.10303
1958-12,0.00011198995,7.969237e-05,5.5110504e-05,3.963424e-05,0.00012447449,299.4822,298.893,299.24176,297.7616,297.2657
1959-01,0.00011760835,0.000105265935,6.4338e-05,4.6696747e-05,7.0550326e-05,298.17365,298.28967,298.73956,299.16895,297.4284
1959-02,0.00015999941,8.389828e-05,8.511057e-05,4.8714886e-05,9.069867e-05,297.07187,298.8811,298.6364,298.34943,297.0937
1959-03,9.738002e-05,0.0001141371,0.00011100779,2.1089723e-05,5.6234843e-05,297.85812,298.8446,298.30716,296.82083,296.29437
1959-04,2.0308438e-05,9.0535614e-05,8.623698e-05,3.6519956e-05,5.1327952e-05,297.65552,298.36804,297.72678,295.30753,296.16833
1959-05,4.5679476e-06,7.027178e-05,8.941732e-06,4.891893e-05,6.97966e-06,295.73837,298.0431,297.60565,291.2166,294.74777
1959-06,1.5803034e-06,1.6993825e-05,4.651879e-06,3.2129123e-05,4.5851057e-06,292.49835,297.38092,297.0915,287.09158,291.2403
1959-07,6.794288e-08,8.711784e-06,4.1898096e-07,2.3108121e-05,1.7853873e-06,295.05496,298.06384,296.89154,288.58698,293.46646
1959-08,1.1102475e-06,1.0536098e-05,1.2715334e-06,2.6555917e-05,3.4320146e-06,297.67093,299.18512,297.32184,291.62537,294.97772
1959-09,8.615823e-06,2.5697296e-05,1.4985426e-06,5.494854e-05,7.755492e-06,301.17316,300.49136,300.10492,292.1276,296.63147
1959-10,4.369806e-05,5.7008423e-05,8.842693e-06,5.1208845e-05,4.9347072e-05,301.0067,299.81516,301.0104,294.56366,296.45425
1959-11,0.00011013427,0.00010927445,3.0384672e-05,4.840672e-05,0.00010874828,299.83954,298.9035,299.38107,295.55798,296.21613
1959-12,0.00013988942,8.940449e-05,4.8077494e-05,4.2700365e-05,0.00011369852,298.22015,298.49542,299.32117,298.31442,297.28186
1960-01,0.00010545334,8.964309e-05,3.623727e-05,2.0705002e-05,0.00010968653,299.08463,298.84497,299.88632,298.63177,297.5639
1960-02,6.847697e-05,0.0001246982,3.1504584e-05,6.305376e-05,3.0871277e-05,299.89438,298.2785,299.97626,299.19995,299.01453
1960-03,4.7134225e-05,0.00010453367,8.3458595e-05,4.725525e-05,8.959518e-05,298.96542,298.47098,299.22144,296.73163,297.2012
1960-04,4.2657946e-05,9.9369136e-05,3.6779646e-05,4.6910984e-05,3.9276783e-05,297.6955,298.36545,299.1129,292.69745,296.43982
1960-05,1.9327583e-06,5.8002974e-05,1.16066785e-05,2.7349184e-05,9.440774e-06,295.16528,298.0697,298.7956,289.73038,294.04532
1960-06,4.2352654e-06,2.8386014e-05,5.905031e-06,2.7806707e-05,7.852279e-06,293.66864,298.01755,298.20773,287.8114,292.76404
1960-07,9.900158e-07,1.0057827e-05,1.7490279e-06,6.4827695e-06,6.9227767e-06,293.97263,298.07288,297.75317,287.63007,292.40155
1960-08,5.9367926e-07,6.5651666e-06,8.5196825e-07,3.0447261e-05,3.812654e-06,297.98904,299.71484,298.85104,290.8726,295.05518
1960-09,4.335499e-05,2.3001548e-05,2.9136868e-06,4.8658894e-05,3.3336077e-05,298.17963,299.77692,301.67682,291.48523,295.35046
1960-10,6.308876e-05,5.0911753e-05,9.628824e-06,4.829347e-05,5.4057353e-05,298.80643,299.50427,300.92017,295.1163,296.01718
1960-11,6.8157846e-05,0.000100813624,1.8238758e-05,4.5860772e-05,7.631451e-05,299.6094,298.76184,299.50082,295.36075,296.2658
1960-12,0.000120794066,7.450156e-05,5.4788048e-05,5.0746865e-05,0.00010134091,298.2161,298.604,299.5006,296.83783,296.0851
1961-01,0.000105536936,8.435152e-05,3.067751e-05,6.113311e-05,9.901918e-05,299.15048,298.62027,299.3868,298.84967,297.86258
1961-02,6.1871215e-05,0.000111728834,3.7329657e-05,6.320737e-05,8.271175e-06,299.6595,298.3215,299.65057,299.14978,298.86945
1961-03,8.594967e-05,0.00010901455,6.859904e-05,4.6849487e-05,6.257146e-05,298.58682,298.66968,299.3979,296.89627,297.87988
1961-04,2.1940037e-05,0.00011772971,7.845319e-05,1.5976424e-05,1.9887893e-05,297.39432,298.48444,298.37103,294.20795,295.86176
1961-05,2.199025e-06,4.521543e-05,9.80109e-06,3.5971978e-05,6.3702364e-06,294.49194,298.01917,298.5649,289.43484,293.59204
1961-06,4.59057e-06,2.162786e-05,4.2848033e-06,3.30309e-05,1.0669201e-05,293.4431,298.06708,298.49713,288.23163,292.55298
1961-07,5.341341e-07,8.266657e-06,1.1303767e-06,1.24900425e-05,9.5492e-06,293.68735,298.5752,298.1198,288.18546,292.2699
1961-08,3.0512692e-07,9.728156e-06,8.5854293e-07,1.2300793e-05,3.4042566e-06,296.94986,299.33008,299.39954,289.50378,294.56683
1961-09,4.1076342e-05,1.7968054e-05,1.7880757e-06,4.1509127e-05,3.568555e-05,299.8753,300.39978,301.5055,292.40536,295.5119
1961-10,4.0310377e-05,5.455253e-05,9.903384e-06,8.035117e-05,3.097414e-05,300.5731,299.96527,303.08228,293.61972,296.68915
1961-11,0.0001108578,8.1209786e-05,1.1970278e-05,4.0300874e-05,7.554691e-05,299.1772,299.51337,301.81244,294.79657,295.82227
1961-12,0.00013413155,8.400313e-05,2.7252423e-05,3.671911e-05,0.00011377323,298.37567,299.07828,299.79776,297.9519,297.3832
1962-01,0.00020274668,5.4590808e-05,8.3823485e-05,4.779655e-05,0.00014503495,297.77448,299.16016,299.60736,298.27686,296.85596
1962-02,8.567711e-05,9.1651935e-05,6.92847e-05,9.4062336e-05,4.1809588e-05,298.72015,299.0725,298.4937,298.17346,298.02945
1962-03,6.144678e-05,9.692223e-05,7.6711556e-05,6.795755e-05,7.493491e-05,298.905,299.1687,299.28696,296.14023,298.23444
1962-04,1.8913659e-05,7.889327e-05,3.2417913e-05,4.3247222e-05,2.6294256e-05,297.86133,299.07513,299.04105,293.34186,296.54776
1962-05,2.2589065e-06,3.1184318e-05,9.213779e-06,3.0575895e-05,5.8455907e-06,296.4595,298.84552,299.16937,292.47827,295.41467
1962-06,2.7639362e-06,1.8658993e-05,3.3555154e-06,5.8585745e-05,5.7654734e-06,294.2435,298.8293,298.7047,287.75705,293.23877
1962-07,1.1187171e-05,1.1427592e-05,1.5733863e-06,1.3828756e-05,2.4608125e-05,294.0322,299.27045,299.10114,287.53992,292.51627
1962-08,8.0005185e-07,4.4630983e-06,3.60354e-07,4.2548203e-05,4.469711e-06,298.93414,300.99042,301.58826,289.92496,295.5548
1962-09,1.3244956e-05,1.0141004e-05,2.58921e-06,4.6307538e-05,6.301224e-05,302.24075,302.7491,304.8037,291.34918,296.48132
1962-10,4.129785e-05,3.391796e-05,6.9155267e-06,0.00011066408,6.4859676e-05,303.05072,302.4826,306.15295,291.8111,297.33496
1962-11,8.228894e-05,5.37534e-05,9.779653e-06,0.00012659792,7.7731456e-05,301.25137,300.88092,302.63873,295.53732,297.438
1962-12,0.00011381412,3.6257523e-05,3.2509382e-05,0.000105107865,0.00011916861,301.15936,301.484,301.35617,297.4585,298.42105
1963-01,7.181238e-05,3.8091042e-05,4.796018e-05,9.670194e-05,6.81603e-05,302.0566,301.8597,301.07672,298.12527,299.53436
1963-02,8.604198e-05,4.895052e-05,3.8452494e-05,5.951357e-05,0.00010369817,301.13193,301.68567,302.0535,297.39038,299.06537
1963-03,4.7417183e-05,0.00011087502,8.9636764e-05,4.9420792e-05,4.959758e-05,300.29233,300.72958,300.88263,295.4388,297.95
1963-04,3.921319e-05,0.00010361911,8.067081e-05,6.544282e-05,4.5901852e-05,298.74066,300.13165,300.46036,292.7616,297.30905
1963-05,1.45940285e-05,5.405243e-05,1.1850075e-05,4.2803953e-05,5.36456e-05,295.37253,299.55658,299.70404,287.5404,294.69745
1963-06,2.7145436e-06,1.6295384e-05,4.453801e-06,2.097675e-05,1.3995336e-05,293.4931,299.52142,299.93927,285.45532,292.50714
1963-07,1.3313159e-05,7.0203273e-06,9.925111e-07,1.8384839e-05,4.740669e-05,293.6898,300.52176,300.10504,285.47995,292.4508
1963-08,3.2650103e-06,1.1148228e-05,1.4928513e-06,2.024499e-05,3.4614888e-05,297.2679,301.9139,301.26047,287.80783,293.9773
1963-09,1.9466745e-05,3.069266e-05,2.4722488e-06,1.6828266e-05,2.7965762e-05,299.686,301.64493,301.5484,291.17703,295.01633
1963-10,6.0503826e-05,6.198578e-05,7.170402e-06,6.700734e-05,8.375918e-05,300.9339,300.18634,303.03558,293.61484,295.87964
1963-11,9.606331e-05,0.00010769089,7.873062e-05,8.6384534e-05,8.433794e-05,299.7113,298.96722,299.81293,295.0858,296.28278
1963-12,0.00012775703,8.891039e-05,5.053268e-05,3.3290373e-05,0.00013062457,298.22028,298.42413,299.38373,297.44067,297.25473
1964-01,0.00010332851,0.000106703796,7.524248e-05,5.3134285e-05,8.8113025e-05,298.73032,298.297,298.85767,298.68344,297.86044
1964-02,6.78671e-05,9.9838064e-05,2.3951525e-05,0.00010027419,4.0840416e-05,299.6478,298.43372,299.961,297.47305,298.79224
1964-03,3.9550672e-05,0.00012199579,9.23894e-05,2.5560195e-05,5.7363857e-05,298.8027,298.2659,298.87842,295.80692,296.88422
1964-04,3.190146e-05,0.00011511918,6.2829145e-05,2.6646276e-05,5.8726524e-05,297.2907,298.09512,298.2705,292.4424,295.62036
1964-05,1.5657147e-06,4.9737195e-05,1.2756411e-05,6.220495e-06,2.674486e-06,294.26633,297.3292,297.596,290.4703,293.1183
1964-06,2.1440876e-06,1.7073484e-05,6.0625916e-06,1.037189e-05,2.242314e-05,293.8498,297.29932,297.4156,288.87543,292.52884
1964-07,1.5810314e-06,6.4151795e-06,3.0792862e-06,1.9659421e-05,6.0757957e-06,293.7112,297.8244,296.96564,287.67694,292.04242
1964-08,5.1274037e-07,6.8706577e-06,1.8537867e-07,1.8482138e-05,2.6070666e-06,297.31677,299.22894,298.41266,289.17307,294.5996
1964-09,2.729114e-05,3.3626704e-05,1.6240688e-06,4.4174583e-05,5.5830245e-05,299.0537,299.53217,301.11166,289.9997,294.9782
1964-10,6.251432e-05,7.3268086e-05,1.5084063e-05,5.270193e-05,4.5868695e-05,298.31992,299.25488,300.36353,292.56116,294.85825
1964-11,8.403773e-05,0.0001074418,4.7973e-05,4.3363227e-05,9.910067e-05,298.95276,298.4312,299.20126,294.48004,295.6745
1964-12,0.00013752656,8.2328246e-05,5.364715e-05,4.8582588e-05,9.675411e-05,297.8082,298.0786,298.63177,297.7822,296.7614
1965-01,0.00013778925,8.930024e-05,5.1527444e-05,6.0218037e-05,0.00011806973,297.89172,298.28027,298.75494,298.56595,297.0347
1965-02,0.00012897441,0.000107393644,9.6930366e-05,4.2239884e-05,8.197401e-05,298.2458,298.02655,298.7475,299.87985,297.7643
1965-03,7.352691e-05,0.00010518542,6.884069e-05,4.1925283e-05,7.592561e-05,297.70132,298.13385,298.42224,296.10193,296.47617
1965-04,1.8510922e-05,0.00010258035,6.171015e-05,2.2065116e-05,1.822586e-05,297.15997,298.09137,297.7373,294.241,295.78708
1965-05,1.7217218e-06,6.430237e-05,1.1212032e-05,1.6752516e-05,5.6894223e-06,294.96744,297.6511,297.48187,290.60516,293.86465
1965-06,8.059717e-07,2.905761e-05,6.2391614e-06,1.3407558e-05,2.8730492e-06,293.3182,297.16864,296.88556,289.6426,291.8647
1965-07,1.4628382e-07,6.4531114e-06,1.5858496e-06,2.9921691e-06,9.940651e-07,293.9852,297.656,296.6521,289.8129,292.5001
1965-08,1.2779607e-05,1.7281589e-05,1.1830459e-06,2.8716337e-05,3.0039602e-05,296.08878,298.58865,297.75415,289.53775,293.5791
1965-09,1.8244944e-05,2.59815e-05,1.477139e-06,5.0763047e-05,1.4108253e-05,298.76144,299.52393,299.6773,291.69583,294.73575
1965-10,4.6953293e-05,6.7643494e-05,1.0232699e-05,5.6561537e-05,4.575712e-05,299.3996,299.1599,300.89407,292.5433,294.9687
1965-11,9.9904566e-05,9.253662e-05,3.4808458e-05,3.3059372e-05,8.476633e-05,298.9392,298.71063,298.95728,297.22952,295.87476
