Data,surface_temperature-NE,surface_temperature-N,surface_temperature-C.O.,surface_temperature-SE,surface_temperature-S
1927-02,298.98376,298.86908,299.06436,297.76755,298.73706
1927-03,299.03137,298.47095,297.93753,297.3764,297.26273
1927-04,298.60867,298.48196,298.2241,296.42615,293.74112
1927-05,298.7906,298.34946,295.11807,294.43964,290.68887
1927-06,298.21747,297.5423,293.68863,292.71002,288.2457
1927-07,297.80426,297.69635,293.94968,292.4086,289.12573
1927-08,298.97565,299.98315,297.8193,295.4673,291.26105
1927-09,302.47852,300.66956,301.16742,297.56888,292.67685
1927-10,304.36737,299.76648,300.1631,296.8014,293.53845
1927-11,299.94226,299.10715,298.5875,296.34164,295.5877
1927-12,299.78262,298.6109,298.4557,297.1491,297.85797
1928-01,298.96942,298.69745,298.89224,297.38385,297.41736
1928-02,298.92554,298.9466,299.1928,297.78067,297.70627
1928-03,298.0012,298.80228,297.32214,296.3946,297.75858
1928-04,298.05487,298.50897,297.1191,296.33618,294.73138
1928-05,298.37265,298.19397,295.79196,294.56073,290.33548
1928-06,298.0777,297.93768,292.92126,292.344,287.21326
1928-07,297.10983,297.50906,292.84927,291.5941,287.73276
1928-08,298.636,299.32947,297.03915,295.1496,290.4825
1928-09,301.77808,300.90076,302.06308,296.74512,292.29022
1928-10,299.99713,299.60693,299.01047,294.9953,292.2907
1928-11,299.9287,299.081,299.7957,295.70654,296.46136
1928-12,298.83466,298.91263,299.0363,296.5078,297.52444
1929-01,299.50937,298.64954,298.89423,297.99042,298.65884
1929-02,298.5641,298.32587,297.82437,297.57007,297.9194
1929-03,298.31976,298.65405,297.5443,296.50537,295.33585
1929-04,297.87552,298.0874,296.38168,294.91788,293.03204
1929-05,297.99695,298.0785,294.9554,293.65305,291.3877
1929-06,297.38647,297.55566,292.93503,291.88126,287.28177
1929-07,296.99347,297.8687,293.98962,292.78354,288.42618
1929-08,297.98242,299.35095,296.8637,295.21033,288.4675
1929-09,300.70868,300.75854,300.29425,296.1365,291.5468
1929-10,301.41565,299.85724,299.33774,295.65485,292.69965
1929-11,300.52997,299.28314,299.93457,296.32782,295.29968
1929-12,299.48767,298.6637,299.14645,297.08682,297.1004
1930-01,299.6486,298.68393,298.2463,297.599,297.86346
1930-02,299.31927,299.02106,297.62106,296.22168,297.02588
1930-03,298.29785,298.32092,298.3255,297.3647,296.6773
1930-04,298.89655,298.47604,297.49017,296.06226,293.74698
1930-05,298.27682,297.7975,294.3104,293.9264,288.44568
1930-06,297.66397,297.10535,292.39365,291.02658,288.07605
1930-07,297.4886,298.0381,294.58484,293.2657,288.3055
1930-08,298.84747,299.47772,297.94153,295.34796,288.99286
1930-09,301.65417,300.4829,299.73526,295.97733,290.48007
1930-10,300.84854,299.5656,300.2918,296.14505,293.49603
1930-11,299.61182,298.81134,299.93045,296.46997,294.75366
1930-12,299.0392,298.80093,299.47873,296.76562,297.2045
1931-01,298.5548,298.21768,298.03058,297.20453,298.9896
1931-02,298.14734,298.19876,298.4803,297.96802,297.56863
1931-03,298.18762,298.18213,297.4547,296.07825,296.70377
1931-04,298.69073,298.25006,296.3687,295.24268,293.1507
1931-05,297.79013,297.6964,294.81955,294.05258,290.92126
1931-06,297.75232,297.5209,292.92297,292.3343,288.12997
1931-07,297.21118,298.0564,294.18265,292.88495,288.57895
1931-08,297.77576,299.1313,297.68118,294.42462,289.70798
1931-09,301.19894,300.7841,299.6652,295.34473,291.1693
1931-10,301.2569,299.9978,299.52576,296.1007,293.04694
1931-11,300.04236,298.9959,299.19595,295.9274,295.53394
1931-12,299.5606,298.6844,298.48996,296.105,297.7683
1932-01,299.20184,298.6714,298.4388,296.91272,299.70343
1932-02,298.66544,298.66608,298.97836,298.0584,299.2455
1932-03,298.7295,298.5625,299.00882,298.46246,298.05768
1932-04,299.14917,298.55362,297.3435,296.61975,292.7677
1932-05,298.63318,298.07642,295.14035,294.31485,292.88184
1932-06,298.29535,298.1695,293.7279,292.85413,288.275
1932-07,298.129,298.64813,294.56903,293.54214,286.78217
1932-08,299.97723,299.97363,297.54218,295.29834,289.6551
1932-09,301.75305,301.35114,301.01196,295.8135,292.4431
1932-10,300.98016,299.85022,299.4728,295.79846,293.8346
1932-11,301.8989,299.49362,299.64655,296.51086,295.9357
1932-12,299.48584,298.88312,298.25464,296.40436,297.66016
1933-01,299.20972,298.8298,298.64575,297.8734,298.5609
1933-02,298.9428,298.54596,297.52313,296.87625,298.76877
1933-03,298.45123,298.6911,297.39273,296.23605,296.3366
1933-04,297.9516,297.91263,296.47174,294.95984,291.6832
1933-05,297.917,297.80826,294.51086,293.44647,291.6091
1933-06,297.89478,298.34943,293.43555,292.638,288.72736
1933-07,297.61353,298.6484,293.64105,292.36417,286.92374
1933-08,298.71878,299.88956,297.32156,294.26947,289.6038
1933-09,302.17615,300.29263,299.7775,295.38184,290.8303
1933-10,302.2937,300.1441,300.4369,296.0464,293.38623
1933-11,301.52032,299.0412,299.52432,296.29257,296.1749
1933-12,298.7838,298.52243,297.93442,296.80792,297.4394
1934-01,299.41718,298.72357,298.69672,297.30502,297.33768
1934-02,298.94196,299.10638,298.7302,297.9394,298.14166
1934-03,298.22205,298.6034,297.3185,296.5329,297.08432
1934-04,298.4625,298.1875,297.44897,296.1713,293.37665
1934-05,298.23764,298.0688,294.90753,293.92355,290.74118
1934-06,297.54178,298.06003,293.38144,292.52246,289.14188
1934-07,297.24194,298.56366,294.18198,292.54346,289.0503
1934-08,298.00647,299.72583,297.7336,295.17825,291.34958
1934-09,302.02722,300.7821,298.07593,295.1521,290.8079
1934-10,303.3219,299.85544,300.58557,296.19876,293.76346
1934-11,299.23935,299.4094,299.21405,295.88068,295.28226
1934-12,299.06592,298.88892,299.03812,296.38095,298.1014
1935-01,299.013,298.9095,299.9245,298.8024,299.19052
1935-02,299.19025,299.52142,299.2635,297.85913,297.9881
1935-03,298.65106,299.30035,298.32864,297.21027,296.71585
1935-04,298.5349,298.8283,298.13953,296.0945,293.57333
1935-05,298.09818,298.25757,294.7146,293.69522,290.16998
1935-06,297.82,298.4198,293.5241,292.38397,287.84494
1935-07,297.3087,298.36157,293.996,292.53006,287.84827
1935-08,299.1829,300.19617,298.1651,295.0822,289.71826
1935-09,303.25015,301.41675,299.84082,294.89532,290.48376
1935-10,303.26428,299.87543,301.03903,296.83923,293.66464
1935-11,300.83228,299.33893,299.34506,296.1185,295.1221
1935-12,300.924,299.1053,298.78485,296.2152,297.07016
1936-01,299.95377,299.18335,298.60913,296.83005,298.20456
1936-02,299.9158,298.92993,298.36813,296.70294,297.99796
1936-03,298.3903,298.9539,298.3334,297.4684,295.9345
1936-04,298.98123,298.71588,297.44952,295.5805,292.45596
1936-05,299.21356,298.41302,294.9144,293.4367,288.5233
1936-06,298.93414,298.2569,293.1183,292.07104,288.83255
1936-07,299.22144,298.9603,293.91068,291.98193,288.34705
1936-08,300.0739,300.221,297.6438,294.5824,290.76825
1936-09,303.01297,300.83826,299.07727,295.3335,291.233
1936-10,301.42114,299.97803,299.08698,295.05307,292.62613
1936-11,301.99805,299.73495,300.777,297.59894,297.00952
1936-12,299.8009,299.90894,298.94592,296.594,298.7133
1937-01,299.77502,299.49695,299.90067,299.23572,299.38947
1937-02,299.54736,299.80222,298.60522,297.11536,299.0617
1937-03,299.05954,299.56708,298.6314,296.8291,296.95004
1937-04,298.67523,299.56995,297.41653,296.392,294.29773
1937-05,298.80377,298.54132,294.74268,293.86905,290.57806
1937-06,298.95355,298.2515,291.47342,290.49414,284.84827
1937-07,298.78772,299.09125,294.12842,292.7177,288.01532
1937-08,299.40018,300.65808,297.6499,295.2496,290.5003
1937-09,302.99692,302.10406,301.36438,297.39832,290.87738
1937-10,302.5796,300.0409,299.8791,296.23615,292.98087
1937-11,299.91614,299.4029,299.45618,296.81375,294.70642
1937-12,299.39224,299.12018,299.72653,297.8307,296.9441
1938-01,299.39844,298.78076,299.36633,298.67908,298.1619
1938-02,299.85168,299.22723,298.79596,298.28485,297.94223
1938-03,298.97235,298.99728,298.48737,297.35272,296.18033
1938-04,298.21918,298.56866,297.79236,295.98975,293.18042
1938-05,298.52075,298.43692,294.46582,293.90118,289.232
1938-06,297.9072,298.32745,294.03815,293.35092,287.62582
1938-07,297.68652,298.9323,294.11218,292.90558,288.0809
1938-08,298.31885,300.02008,298.233,295.10403,290.3304
1938-09,301.89597,301.81403,301.88315,296.5445,291.50287
1938-10,302.44458,300.3493,299.85458,295.47595,291.96817
1938-11,299.1303,299.08768,299.10403,295.93054,295.66656
1938-12,298.73853,299.20132,298.8544,296.22357,297.37845
1939-01,298.95245,299.0564,298.1386,297.1131,298.03833
1939-02,298.904,299.03503,297.6138,297.06628,297.91608
1939-03,298.1035,298.78983,299.16412,297.8089,297.12027
1939-04,297.86755,298.34802,296.17502,294.86334,291.6164
1939-05,297.6654,297.84283,294.46042,293.4854,289.22873
1939-06,297.53418,297.39972,292.74698,291.77832,287.31107
1939-07,296.9022,297.3983,293.2202,291.8357,288.32846
1939-08,297.26172,299.01794,297.38376,294.81918,290.79016
1939-09,300.99805,300.7702,301.01807,295.82233,292.23557
1939-10,301.2725,299.72128,299.2638,295.89478,293.57214
1939-11,299.54016,298.99402,300.86227,296.396,296.63058
1939-12,298.85394,298.4568,298.82373,296.97513,297.28165
1940-01,299.52383,298.58484,298.7059,297.18292,299.50824
1940-02,298.4056,298.35046,298.91513,298.3275,300.673
1940-03,298.40112,298.20563,297.64917,297.25516,296.55975
1940-04,297.95306,297.978,296.6114,295.70288,292.34143
1940-05,297.90903,297.84772,294.4758,293.32935,288.76538
1940-06,297.5,297.35104,292.90164,292.2482,287.40408
1940-07,297.02377,297.43417,293.17746,292.16327,287.1265
1940-08,297.85748,299.00012,296.888,294.9836,289.9265
1940-09,301.81644,300.52197,300.52695,295.80426,292.3381
1940-10,301.9629,299.84528,300.03247,295.93915,293.4418
1940-11,299.0877,298.76642,299.41937,296.1539,295.66647
1940-12,299.2785,298.49567,298.5532,296.27512,298.25323
1941-01,299.5841,298.3181,300.1823,299.16876,300.40656
1941-02,299.23468,298.41376,298.2689,297.90768,298.5921
1941-03,298.35257,298.74994,298.42935,298.1111,296.75272
1941-04,298.039,298.03818,297.6111,296.6056,293.5073
1941-05,297.40332,297.39893,294.36005,293.0307,289.332
1941-06,297.29803,297.47394,293.2568,292.39355,288.05734
1941-07,297.70862,298.25714,294.26218,292.4537,287.64026
1941-08,299.05722,299.47675,297.61053,295.3628,289.6213
1941-09,301.73254,301.24274,301.53842,295.932,293.00208
1941-10,300.99515,299.90692,300.37195,295.48767,293.92276
1941-11,299.78564,299.15656,299.7405,296.69244,296.11868
1941-12,299.12622,298.5678,299.17508,296.89624,297.19302
1942-01,299.11227,298.85754,298.3987,297.47977,298.41104
1942-02,298.61603,298.74075,298.81497,298.24377,298.2687
1942-03,298.651,298.72705,298.56778,297.45758,296.9861
1942-04,298.2956,298.58527,297.24005,295.93005,295.17264
1942-05,298.24878,298.06647,294.5093,293.60474,289.9979
1942-06,297.60083,297.7328,293.93387,292.68484,289.24698
1942-07,297.14352,298.36584,294.36548,292.83203,289.17166
1942-08,297.60767,299.50818,297.2607,294.34222,290.99893
1942-09,301.9307,301.7917,302.60782,297.86035,291.5506
1942-10,303.23962,301.24524,301.5872,295.83636,293.06537
1942-11,300.1358,299.23334,300.40494,296.6725,296.45178
1942-12,299.6578,299.22803,299.44537,296.61298,298.53665
1943-01,298.87427,299.614,298.74265,296.37714,298.8982
1943-02,299.06903,299.54492,298.3277,296.44952,297.67697
1943-03,299.02588,299.0085,298.16763,295.84436,298.37097
1943-04,298.35535,298.43304,297.9669,296.4998,292.91507
1943-05,298.37878,298.41785,295.71628,294.10794,290.81757
1943-06,298.17987,298.60846,294.88123,293.374,287.5446
1943-07,297.65887,298.66254,295.01508,292.81894,286.5756
1943-08,298.51184,300.68774,299.24078,294.7929,290.6341
1943-09,301.88208,301.87622,301.79755,295.99872,291.56943
1943-10,305.93524,302.17078,303.13562,296.44278,292.70972
1943-11,300.5415,299.7907,299.95526,296.65512,295.08282
1943-12,300.15503,300.01135,299.26776,297.33563,298.20508
1944-01,299.33032,299.80157,299.56473,298.06586,299.83768
1944-02,300.31116,300.20575,299.28555,297.09082,298.9185
1944-03,299.2693,299.99387,298.87668,297.2884,297.41403
1944-04,298.99042,299.77344,298.67383,296.69794,293.83383
1944-05,299.15286,299.45648,296.29315,295.01648,290.91354
1944-06,298.77307,299.31873,294.1847,292.49817,288.14255
1944-07,298.6963,300.1255,295.2282,292.9162,288.987
1944-08,300.24573,301.70972,298.48126,294.91858,289.97867
1944-09,301.65076,301.9181,299.22855,295.61682,290.92676
1944-10,301.7155,301.14258,300.20468,295.2005,292.45007
1944-11,300.1264,300.12903,299.79028,295.80072,295.5943
1944-12,300.07166,299.5048,298.76633,296.52887,297.03033
1945-01,300.27542,300.05188,299.86844,297.91953,298.7628
1945-02,299.80466,299.94165,298.91708,297.92368,297.9003
1945-03,300.56842,299.80676,298.95154,297.3274,295.90634
1945-04,298.2657,299.01184,297.90646,295.7796,294.29904
1945-05,298.83124,299.17603,296.12347,294.7401,291.78873
1945-06,298.61847,298.7317,294.01105,292.55902,288.39017
1945-07,298.72144,298.87378,294.03043,292.62097,287.4636
1945-08,298.94757,299.79187,297.01306,294.51782,288.2179
1945-09,301.91156,300.67227,300.2811,295.95206,291.4055
1945-10,304.45886,300.25952,303.28192,297.89648,293.2169
1945-11,300.37582,299.24176,300.55707,296.94565,295.14322
1945-12,299.28113,298.5504,298.4633,297.26508,297.64737
1946-01,299.64584,298.46014,298.948,298.34363,298.1725
1946-02,300.01318,298.44934,299.25766,298.59747,297.80975
1946-03,299.20746,298.55188,298.89572,298.01767,296.22006
1946-04,298.00668,298.1208,296.28113,294.73547,294.66385
1946-05,297.9881,297.8671,294.26184,293.25677,288.5493
1946-06,297.7235,297.4942,293.4551,292.45755,287.60724
1946-07,297.40704,297.7836,293.4727,292.05774,286.58267
1946-08,297.847,298.82178,296.87585,294.54608,289.10132
1946-09,300.59497,299.84326,300.55328,296.14026,292.0923
1946-10,299.60535,299.32526,299.28513,295.3871,294.2606
1946-11,298.9776,298.4216,299.00146,295.91156,293.77856
1946-12,298.41782,298.13885,298.16928,296.88525,297.95
1947-01,299.05103,298.02264,298.52094,298.35864,297.90747
1947-02,298.7909,298.09863,297.3938,297.28336,297.80017
1947-03,298.11328,298.19806,297.55234,296.46667,295.888
1947-04,297.64334,298.3687,297.80508,296.13843,293.98657
1947-05,297.15106,297.56454,294.70197,293.63687,291.19296
1947-06,296.47437,297.08228,292.89774,292.1795,289.05316
1947-07,296.2931,297.43765,292.88376,291.54846,288.2981
1947-08,297.49402,299.1427,297.49133,295.07867,291.4405
1947-09,300.5952,300.17694,298.94495,295.29044,291.48886
1947-10,300.61432,299.53796,299.72882,295.81134,294.10373
1947-11,299.60522,299.1222,298.98526,296.22272,296.03455
1947-12,299.30957,298.65973,298.94904,296.80963,297.8419
1948-01,299.2617,298.6933,299.1842,297.6855,298.49536
1948-02,299.44427,298.80365,298.46582,297.94318,298.5086
1948-03,299.0124,299.11316,298.1482,296.95383,296.0152
1948-04,298.31628,298.4899,297.72983,295.86578,293.4219
1948-05,298.3708,298.32953,295.0603,293.8955,290.2343
1948-06,297.72864,298.17932,293.30295,292.15543,289.59103
1948-07,297.4604,298.5011,294.367,292.66455,290.10864
1948-08,298.40402,299.6549,296.91357,294.6419,290.20935
1948-09,300.8178,301.0796,299.436,295.0476,292.3586
1948-10,300.37146,300.4666,300.4444,295.47034,293.31662
1948-11,299.35175,299.4641,299.80356,297.21368,296.4534
1948-12,298.8609,299.24686,299.56146,297.35925,297.00793
1949-01,299.5183,299.11835,299.04132,297.49445,298.51965
1949-02,299.50885,299.68533,299.23773,297.58752,298.2823
1949-03,298.2115,299.41656,298.99597,296.77814,296.79172
1949-04,298.32657,298.8861,297.9997,296.27026,293.87894
1949-05,298.6501,298.84647,295.59134,294.40625,291.76166
1949-06,298.1726,298.44162,293.49536,292.69443,287.9174
1949-07,298.74335,299.2223,294.26157,292.2284,286.8053
1949-08,300.11743,300.3121,297.35175,294.81067,288.68872
1949-09,303.61066,301.72574,302.57217,296.66223,291.78015
1949-10,304.28143,300.4038,299.6194,295.21185,292.18124
1949-11,302.83173,300.03763,300.53366,296.7173,295.67468
1949-12,300.08972,299.00955,299.1379,297.11465,297.7152
1950-01,299.33636,299.49347,299.31732,297.2603,298.9033
1950-02,298.88605,299.47305,299.02933,297.30103,299.2663
1950-03,299.2584,299.17126,298.8227,297.5476,297.19186
1950-04,298.5202,298.94382,297.10352,295.3991,293.80145
1950-05,298.31833,298.44757,294.89706,293.76215,290.40384
1950-06,297.7071,298.03363,293.82974,292.49356,288.83185
1950-07,296.98364,298.10095,293.9227,292.29675,287.9202
1950-08,297.8877,300.12152,297.65604,294.60126,290.803
1950-09,301.59515,300.38028,298.4438,295.17322,290.4828
1950-10,301.73624,300.2671,300.93924,295.8322,292.71808
1950-11,298.58774,298.97208,299.99,295.9973,295.30142
1950-12,298.65912,298.91104,298.68372,296.19678,297.22913
1951-01,298.86224,298.8158,299.23642,297.54846,298.6437
1951-02,298.87552,299.1545,298.61438,297.35382,298.51755
1951-03,298.6584,298.93353,298.0387,296.15784,296.2537
1951-04,297.84558,298.56024,297.35773,295.51257,294.03094
1951-05,297.60742,298.30054,294.9599,293.38977,291.2853
1951-06,297.25848,297.72858,293.25455,291.96536,287.95786
1951-07,297.2743,298.84625,294.60797,292.62146,289.49423
1951-08,298.55267,300.02957,297.66873,294.6764,289.8703
1951-09,301.71054,300.8427,297.72104,294.5362,290.0858
1951-10,302.39584,299.88068,299.8944,294.6422,291.7824
1951-11,299.64194,299.4425,299.7294,296.00055,295.18823
1951-12,299.06558,299.2763,299.49222,295.98807,298.07574
1952-01,298.51147,299.56052,298.92285,296.64035,299.1923
1952-02,298.4727,299.11725,300.30536,297.71112,300.56497
1952-03,298.33496,299.3518,299.1666,298.0295,297.06177
1952-04,298.0418,298.78885,297.72485,296.59244,294.9377
1952-05,298.02203,298.23682,295.64407,294.4657,291.63074
1952-06,297.80054,298.32294,294.6181,293.24683,290.39722
1952-07,297.54468,298.8347,294.996,293.18246,288.56076
1952-08,297.63275,299.74268,297.42,294.081,290.60202
1952-09,301.27228,300.74133,300.3535,295.92517,291.54895
1952-10,302.4499,300.06793,301.48575,296.5863,294.21173
1952-11,300.23596,299.68756,299.70694,296.64456,295.61835
1952-12,300.16873,299.1657,298.92322,296.70056,296.6443
1953-01,298.9192,298.6159,298.1393,297.0791,297.52637
1953-02,298.8593,299.04962,298.21,297.71988,299.53354
1953-03,298.11615,298.86816,298.52893,297.31302,296.45178
1953-04,297.63754,298.49463,297.4578,295.6505,293.853
1953-05,297.45697,298.00754,295.2589,294.17212,289.66876
1953-06,296.95016,297.56915,293.42334,291.8313,286.98257
1953-07,296.99933,298.25714,294.89868,293.27515,288.90768
1953-08,297.98444,299.45007,297.47437,294.8601,290.3915
1953-09,300.5681,300.70697,300.0379,294.9072,290.88544
1953-10,302.4801,299.50952,299.13882,294.9221,292.94812
1953-11,299.9804,298.7442,299.269,295.5194,295.4484
1953-12,299.7879,298.78284,299.1464,297.14288,298.34763
1954-01,299.6116,298.4801,298.7775,297.7066,298.06656
1954-02,299.2039,298.425,297.9316,297.08337,299.30258
1954-03,298.19727,298.8421,298.40387,297.28003,295.78528
1954-04,298.18073,298.2542,297.76578,296.5459,292.74774
1954-05,297.63525,297.91757,294.93185,293.66855,290.1651
1954-06,297.7744,297.61478,293.56863,292.42584,287.72037
1954-07,297.7583,297.99646,293.491,292.02637,286.84055
1954-08,298.84836,299.7674,296.96793,294.5363,288.21585
1954-09,302.07306,300.5958,300.6233,295.7304,292.16757
1954-10,301.27698,300.11423,298.1819,295.16675,292.04
1954-11,300.3662,299.00452,300.2065,296.45544,295.22772
1954-12,298.96283,298.77887,299.16525,296.95288,297.99783
1955-01,299.36212,298.60587,299.74832,298.2116,298.58905
1955-02,299.28107,298.79916,298.68405,297.52103,298.75488
1955-03,299.3307,299.15802,298.90598,297.69977,295.99875
1955-04,298.47388,298.58524,297.50983,295.7968,292.69644
1955-05,298.12527,298.08618,294.88327,294.16647,289.82217
1955-06,297.7372,298.22864,293.56705,292.25723,288.20462
1955-07,297.35114,298.4192,295.17795,293.21063,289.0259
1955-08,298.51807,300.20212,298.89737,295.69806,289.5814
1955-09,301.33362,301.22763,298.04074,295.2113,290.4793
1955-10,301.353,300.17902,299.88513,296.45114,293.51312
1955-11,301.12976,300.01178,299.19382,296.3216,294.59106
1955-12,299.32532,299.77728,298.6333,296.6285,296.7142
1956-01,298.81497,299.53583,300.02103,298.2942,298.1931
1956-02,299.73825,299.6644,299.16113,297.8056,297.4409
1956-03,299.59106,299.28253,298.90808,297.58203,295.87845
1956-04,299.38858,298.82697,297.72388,296.05078,293.27625
1956-05,298.75348,298.48657,295.0019,294.62476,290.06296
1956-06,298.13922,298.44955,293.726,292.62885,288.58716
1956-07,298.15366,299.20264,294.28027,292.86124,287.48862
1956-08,298.5558,300.78595,298.3831,294.41034,290.408
1956-09,301.00494,301.61072,300.18625,295.16107,291.417
1956-10,303.6123,300.81168,301.01584,296.90213,293.90112
1956-11,299.97974,299.718,301.20334,297.2022,295.0548
1956-12,299.8913,299.37006,299.1652,296.10272,297.6988
1957-01,299.31073,298.98468,298.90555,297.32697,297.89294
1957-02,299.61682,299.71307,299.41922,297.24054,297.9391
1957-03,298.98312,299.8205,299.7743,296.95435,296.64957
1957-04,298.70734,299.29648,298.55737,296.95996,293.7594
1957-05,298.74072,299.1363,296.62683,295.0454,291.67502
1957-06,298.7237,298.86945,294.8159,293.5877,288.54373
1957-07,298.56927,299.2859,295.59653,293.50156,288.9249
1957-08,299.72327,300.6012,298.3417,295.06558,288.88303
1957-09,302.50427,302.03308,300.1751,295.92102,290.97833
1957-10,302.72052,300.61444,299.11093,295.87314,292.56937
1957-11,302.64282,299.82245,300.20944,297.77786,296.3641
1957-12,299.73468,299.41016,298.74435,297.76367,298.5074
1958-01,300.3628,300.06342,298.9166,298.17334,298.58527
1958-02,300.2541,299.8753,298.6803,297.20575,296.8804
1958-03,298.21716,299.2232,298.95703,298.417,296.64554
1958-04,299.0184,299.13583,297.1896,296.26416,291.73697
1958-05,298.62122,298.47845,294.83148,294.263,290.48648
1958-06,298.60962,298.36475,292.89517,292.49982,287.39758
1958-07,298.1164,298.73547,295.0481,293.17728,288.9057
1958-08,298.67633,300.3742,298.49197,295.80414,291.01105
1958-09,301.83737,301.14984,300.52936,295.60443,291.07288
1958-10,301.27313,299.9532,300.02246,295.8644,294.0841
1958-11,298.57648,298.65637,300.10193,296.10303,295.73248
1958-12,299.24176,298.893,299.4822,297.2657,297.7616
1959-01,298.73956,298.28967,298.17365,297.4284,299.16895
1959-02,298.6364,298.8811,297.07187,297.0937,298.34943
1959-03,298.30716,298.8446,297.85812,296.29437,296.82083
1959-04,297.72678,298.36804,297.65552,296.16833,295.30753
1959-05,297.60565,298.0431,295.73837,294.74777,291.2166
1959-06,297.0915,297.38092,292.49835,291.2403,287.09158
1959-07,296.89154,298.06384,295.05496,293.46646,288.58698
1959-08,297.32184,299.18512,297.67093,294.97772,291.62537
1959-09,300.10492,300.49136,301.17316,296.63147,292.1276
1959-10,301.0104,299.81516,301.0067,296.45425,294.56366
1959-11,299.38107,298.9035,299.83954,296.21613,295.55798
1959-12,299.32117,298.49542,298.22015,297.28186,298.31442
1960-01,299.88632,298.84497,299.08463,297.5639,298.63177
1960-02,299.97626,298.2785,299.89438,299.01453,299.19995
1960-03,299.22144,298.47098,298.96542,297.2012,296.73163
1960-04,299.1129,298.36545,297.6955,296.43982,292.69745
1960-05,298.7956,298.0697,295.16528,294.04532,289.73038
1960-06,298.20773,298.01755,293.66864,292.76404,287.8114
1960-07,297.75317,298.07288,293.97263,292.40155,287.63007
1960-08,298.85104,299.71484,297.98904,295.05518,290.8726
1960-09,301.67682,299.77692,298.17963,295.35046,291.48523
1960-10,300.92017,299.50427,298.80643,296.01718,295.1163
1960-11,299.50082,298.76184,299.6094,296.2658,295.36075
1960-12,299.5006,298.604,298.2161,296.0851,296.83783
1961-01,299.3868,298.62027,299.15048,297.86258,298.84967
1961-02,299.65057,298.3215,299.6595,298.86945,299.14978
1961-03,299.3979,298.66968,298.58682,297.87988,296.89627
1961-04,298.37103,298.48444,297.39432,295.86176,294.20795
1961-05,298.5649,298.01917,294.49194,293.59204,289.43484
1961-06,298.49713,298.06708,293.4431,292.55298,288.23163
1961-07,298.1198,298.5752,293.68735,292.2699,288.18546
1961-08,299.39954,299.33008,296.94986,294.56683,289.50378
1961-09,301.5055,300.39978,299.8753,295.5119,292.40536
1961-10,303.08228,299.96527,300.5731,296.68915,293.61972
1961-11,301.81244,299.51337,299.1772,295.82227,294.79657
1961-12,299.79776,299.07828,298.37567,297.3832,297.9519
1962-01,299.60736,299.16016,297.77448,296.85596,298.27686
1962-02,298.4937,299.0725,298.72015,298.02945,298.17346
1962-03,299.28696,299.1687,298.905,298.23444,296.14023
1962-04,299.04105,299.07513,297.86133,296.54776,293.34186
1962-05,299.16937,298.84552,296.4595,295.41467,292.47827
1962-06,298.7047,298.8293,294.2435,293.23877,287.75705
1962-07,299.10114,299.27045,294.0322,292.51627,287.53992
1962-08,301.58826,300.99042,298.93414,295.5548,289.92496
1962-09,304.8037,302.7491,302.24075,296.48132,291.34918
1962-10,306.15295,302.4826,303.05072,297.33496,291.8111
1962-11,302.63873,300.88092,301.25137,297.438,295.53732
1962-12,301.35617,301.484,301.15936,298.42105,297.4585
1963-01,301.07672,301.8597,302.0566,299.53436,298.12527
1963-02,302.0535,301.68567,301.13193,299.06537,297.39038
1963-03,300.88263,300.72958,300.29233,297.95,295.4388
1963-04,300.46036,300.13165,298.74066,297.30905,292.7616
1963-05,299.70404,299.55658,295.37253,294.69745,287.5404
1963-06,299.93927,299.52142,293.4931,292.50714,285.45532
1963-07,300.10504,300.52176,293.6898,292.4508,285.47995
1963-08,301.26047,301.9139,297.2679,293.9773,287.80783
1963-09,301.5484,301.64493,299.686,295.01633,291.17703
1963-10,303.03558,300.18634,300.9339,295.87964,293.61484
1963-11,299.81293,298.96722,299.7113,296.28278,295.0858
1963-12,299.38373,298.42413,298.22028,297.25473,297.44067
1964-01,298.85767,298.297,298.73032,297.86044,298.68344
1964-02,299.961,298.43372,299.6478,298.79224,297.47305
1964-03,298.87842,298.2659,298.8027,296.88422,295.80692
1964-04,298.2705,298.09512,297.2907,295.62036,292.4424
1964-05,297.596,297.3292,294.26633,293.1183,290.4703
1964-06,297.4156,297.29932,293.8498,292.52884,288.87543
1964-07,296.96564,297.8244,293.7112,292.04242,287.67694
1964-08,298.41266,299.22894,297.31677,294.5996,289.17307
1964-09,301.11166,299.53217,299.0537,294.9782,289.9997
1964-10,300.36353,299.25488,298.31992,294.85825,292.56116
1964-11,299.20126,298.4312,298.95276,295.6745,294.48004
1964-12,298.63177,298.0786,297.8082,296.7614,297.7822
1965-01,298.75494,298.28027,297.89172,297.0347,298.56595
1965-02,298.7475,298.02655,298.2458,297.7643,299.87985
1965-03,298.42224,298.13385,297.70132,296.47617,296.10193
1965-04,297.7373,298.09137,297.15997,295.78708,294.241
1965-05,297.48187,297.6511,294.96744,293.86465,290.60516
1965-06,296.88556,297.16864,293.3182,291.8647,289.6426
1965-07,296.6521,297.656,293.9852,292.5001,289.8129
1965-08,297.75415,298.58865,296.08878,293.5791,289.53775
1965-09,299.6773,299.52393,298.76144,294.73575,291.69583
1965-10,300.89407,299.1599,299.3996,294.9687,292.5433
1965-11,298.95728,298.71063,298.9392,295.87476,297.22952
1965-12,298.48615,298.36536,298.12808,296.5775,298.51712
